nct_id,ctgov_group_code,arm_name_bas,same_name_as_drug_compare,name_drug_compare,classification,category,title,description,units,param_type,param_value,dispersion_type,dispersion_value
NCT00860262,B2,Telmisartan 80 mg,FALSE,,25 <= BMI < 30,,Body Mass Index Class,,participants,Number,79,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,BMI < 25,,Body Mass Index Class,,participants,Number,31,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,BMI >= 30,,Body Mass Index Class,,participants,Number,103,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,25 <= BMI < 30,,Body Mass Index Class,,participants,Number,82,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,BMI < 25,,Body Mass Index Class,,participants,Number,35,,NA
NCT00860262,B4,Total,FALSE,,BMI >= 30,,Body Mass Index Class,,participants,Number,408,,NA
NCT00860262,B4,Total,FALSE,,25 <= BMI < 30,,Body Mass Index Class,,participants,Number,321,,NA
NCT00860262,B4,Total,FALSE,,BMI < 25,,Body Mass Index Class,,participants,Number,129,,NA
NCT00860262,B1,T80+A10,FALSE,,Male,,Gender,,participants,Number,219,,NA
NCT00860262,B1,T80+A10,FALSE,,Female,,Gender,,participants,Number,202,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,Male,,Gender,,participants,Number,108,,NA
NCT00860262,B2,Telmisartan 80 mg,FALSE,,Female,,Gender,,participants,Number,109,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,Male,,Gender,,participants,Number,118,,NA
NCT00860262,B3,Amlodipine 10 mg,FALSE,,Female,,Gender,,participants,Number,102,,NA
NCT00860262,B4,Total,FALSE,,Male,,Gender,,participants,Number,445,,NA
NCT00860262,B4,Total,FALSE,,Female,,Gender,,participants,Number,413,,NA
NCT00865020,B1,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,,,Age,,years,Mean,55.8,Standard Deviation,11.46
NCT00865020,B2,Telmisartan 80 mg,TRUE,Telmisartan 80 mg,,,Age,,years,Mean,56.0,Standard Deviation,11.91
NCT00865020,B3,Total,FALSE,,,,Age,,years,Mean,55.9,Standard Deviation,11.68
NCT00865020,B1,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Male,,Gender,,participants,Number,208,,NA
NCT00865020,B1,Aliskiren 300 mg,TRUE,Aliskiren 300 mg,Female,,Gender,,participants,Number,206,,NA
NCT00865020,B2,Telmisartan 80 mg,TRUE,Telmisartan 80 mg,Male,,Gender,,participants,Number,230,,NA
NCT00865020,B2,Telmisartan 80 mg,TRUE,Telmisartan 80 mg,Female,,Gender,,participants,Number,178,,NA
NCT00865020,B3,Total,FALSE,,Male,,Gender,,participants,Number,438,,NA
NCT00865020,B3,Total,FALSE,,Female,,Gender,,participants,Number,384,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,,,Age,,years,Mean,60.5,Standard Deviation,10.4
NCT00877929,B2,Amlodipine 10 mg,FALSE,,,,Age,,years,Mean,60.5,Standard Deviation,9.7
NCT00877929,B3,Total,FALSE,,,,Age,,years,Mean,60.5,Standard Deviation,10.1
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,>= 65 years,,"Age, Customized",,participants,Number,138,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,< 65 years,,"Age, Customized",,participants,Number,214,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,>= 65 years,,"Age, Customized",,participants,Number,119,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,< 65 years,,"Age, Customized",,participants,Number,235,,NA
NCT00877929,B3,Total,FALSE,,>= 65 years,,"Age, Customized",,participants,Number,257,,NA
NCT00877929,B3,Total,FALSE,,< 65 years,,"Age, Customized",,participants,Number,449,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,,,Body Mass Index,,kilogram / square meter,Mean,32.1,Standard Deviation,6.0
NCT00877929,B2,Amlodipine 10 mg,FALSE,,,,Body Mass Index,,kilogram / square meter,Mean,31.8,Standard Deviation,6.1
NCT00877929,B3,Total,FALSE,,,,Body Mass Index,,kilogram / square meter,Mean,32.0,Standard Deviation,6.1
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,>= 30 kg/square meter,,Body Mass Index Class,,participants,Number,206,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,25 to <30 kg/square meter,,Body Mass Index Class,,participants,Number,114,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,< 25 kg/square meter,,Body Mass Index Class,,participants,Number,32,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,>= 30 kg/square meter,,Body Mass Index Class,,participants,Number,200,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,25 to <30 kg/square meter,,Body Mass Index Class,,participants,Number,123,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,< 25 kg/square meter,,Body Mass Index Class,,participants,Number,31,,NA
NCT00877929,B3,Total,FALSE,,>= 30 kg/square meter,,Body Mass Index Class,,participants,Number,406,,NA
NCT00877929,B3,Total,FALSE,,25 to <30 kg/square meter,,Body Mass Index Class,,participants,Number,237,,NA
NCT00877929,B3,Total,FALSE,,< 25 kg/square meter,,Body Mass Index Class,,participants,Number,63,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,Male,,Gender,,participants,Number,180,,NA
NCT00877929,B1,Telmisartan 80 mg + Amlodipine 10 mg,FALSE,,Female,,Gender,,participants,Number,172,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,Male,,Gender,,participants,Number,185,,NA
NCT00877929,B2,Amlodipine 10 mg,FALSE,,Female,,Gender,,participants,Number,169,,NA
NCT00877929,B3,Total,FALSE,,Male,,Gender,,participants,Number,365,,NA
NCT00877929,B3,Total,FALSE,,Female,,Gender,,participants,Number,341,,NA
NCT00902304,B1,Usual Care,FALSE,,,,Age,,years,Mean,59,Standard Deviation,12
NCT00902304,B2,Monotherapy (Initial Monotherapy Arm),FALSE,,,,Age,,years,Mean,59,Standard Deviation,12
NCT00902304,B3,Combination (Initial Combination Therapy Arm),FALSE,,,,Age,,years,Mean,59,Standard Deviation,12
NCT00902304,B4,Total,FALSE,,,,Age,,years,Mean,59,Standard Deviation,12
NCT00902304,B1,Usual Care,FALSE,,Male,,Gender,,participants,Number,323,,NA
NCT00902304,B1,Usual Care,FALSE,,Female,,Gender,,participants,Number,201,,NA
NCT00902304,B2,Monotherapy (Initial Monotherapy Arm),FALSE,,Male,,Gender,,participants,Number,222,,NA
NCT00902304,B2,Monotherapy (Initial Monotherapy Arm),FALSE,,Female,,Gender,,participants,Number,138,,NA
NCT00902304,B3,Combination (Initial Combination Therapy Arm),FALSE,,Male,,Gender,,participants,Number,418,,NA
NCT00902304,B3,Combination (Initial Combination Therapy Arm),FALSE,,Female,,Gender,,participants,Number,260,,NA
NCT00902304,B4,Total,FALSE,,Male,,Gender,,participants,Number,963,,NA
NCT00902304,B4,Total,FALSE,,Female,,Gender,,participants,Number,599,,NA
NCT00902538,B1,Olmesartan(OLM) 40 Mg-Amlodipine(AML) 10 mg,FALSE,,,,Age,,years,Mean,55.9,Standard Deviation,10.56
NCT00902538,B2,OLM 40-AML 10-Hydrochlorothiazide (HCTZ) 12.5,FALSE,,,,Age,,years,Mean,56.5,Standard Deviation,10.25
NCT00902538,B3,OLM 40-AML 10-HCTZ 25,FALSE,,,,Age,,years,Mean,54.9,Standard Deviation,10.44
NCT00902538,B4,Total,FALSE,,,,Age,,years,Mean,55.8,Standard Deviation,10.42
NCT00902538,B1,Olmesartan(OLM) 40 Mg-Amlodipine(AML) 10 mg,FALSE,,,,Body Mass Index,,kg/m^2,Mean,30.27,Standard Deviation,4.90
NCT00902538,B2,OLM 40-AML 10-Hydrochlorothiazide (HCTZ) 12.5,FALSE,,,,Body Mass Index,,kg/m^2,Mean,30.30,Standard Deviation,4.65
NCT00902538,B3,OLM 40-AML 10-HCTZ 25,FALSE,,,,Body Mass Index,,kg/m^2,Mean,30.44,Standard Deviation,4.87
NCT00902538,B4,Total,FALSE,,,,Body Mass Index,,kg/m^2,Mean,30.34,Standard Deviation,4.80
NCT00902538,B1,Olmesartan(OLM) 40 Mg-Amlodipine(AML) 10 mg,FALSE,,Male,,Gender,,participants,Number,150,,NA
NCT00902538,B1,Olmesartan(OLM) 40 Mg-Amlodipine(AML) 10 mg,FALSE,,Female,,Gender,,participants,Number,119,,NA
NCT00902538,B2,OLM 40-AML 10-Hydrochlorothiazide (HCTZ) 12.5,FALSE,,Male,,Gender,,participants,Number,165,,NA
NCT00902538,B2,OLM 40-AML 10-Hydrochlorothiazide (HCTZ) 12.5,FALSE,,Female,,Gender,,participants,Number,104,,NA
NCT00902538,B3,OLM 40-AML 10-HCTZ 25,FALSE,,Male,,Gender,,participants,Number,154,,NA
NCT00902538,B3,OLM 40-AML 10-HCTZ 25,FALSE,,Female,,Gender,,participants,Number,116,,NA
NCT00902538,B4,Total,FALSE,,Male,,Gender,,participants,Number,469,,NA
NCT00902538,B4,Total,FALSE,,Female,,Gender,,participants,Number,339,,NA
NCT00923091,B1,Olmesartan/Amlodipine/Hydrochlorothiazide 20mg/5mg/12.5 mg,FALSE,,,,Age,,years,Mean,56.0,Standard Deviation,10.81
NCT00923091,B2,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/12.5mg,FALSE,,,,Age,,years,Mean,56.8,Standard Deviation,10.36
NCT00923091,B3,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/25mg,FALSE,,,,Age,,years,Mean,56.5,Standard Deviation,10.92
NCT00923091,B4,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/12.5mg,FALSE,,,,Age,,years,Mean,57.0,Standard Deviation,10.72
NCT00923091,B5,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/25mg,FALSE,,,,Age,,years,Mean,55.9,Standard Deviation,11.08
NCT00923091,B6,Olmesartan/Amlodipine 20mg/5mg,FALSE,,,,Age,,years,Mean,56.1,Standard Deviation,10.22
NCT00923091,B7,Olmesartan/Amlodipine 40mg/5mg,FALSE,,,,Age,,years,Mean,56.4,Standard Deviation,10.4
NCT00923091,B8,Olmesartan/Amlodipine 40mg/10mg,FALSE,,,,Age,,years,Mean,57.0,Standard Deviation,9.70
NCT00923091,B9,Total,FALSE,,,,Age,,years,Mean,56.5,Standard Deviation,10.53
NCT00923091,B1,Olmesartan/Amlodipine/Hydrochlorothiazide 20mg/5mg/12.5 mg,FALSE,,Male,,Gender,,participants,Number,153,,NA
NCT00923091,B1,Olmesartan/Amlodipine/Hydrochlorothiazide 20mg/5mg/12.5 mg,FALSE,,Female,,Gender,,participants,Number,182,,NA
NCT00923091,B2,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/12.5mg,FALSE,,Male,,Gender,,participants,Number,165,,NA
NCT00923091,B2,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/12.5mg,FALSE,,Female,,Gender,,participants,Number,171,,NA
NCT00923091,B3,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/25mg,FALSE,,Male,,Gender,,participants,Number,152,,NA
NCT00923091,B3,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/5mg/25mg,FALSE,,Female,,Gender,,participants,Number,184,,NA
NCT00923091,B4,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/12.5mg,FALSE,,Male,,Gender,,participants,Number,155,,NA
NCT00923091,B4,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/12.5mg,FALSE,,Female,,Gender,,participants,Number,181,,NA
NCT00923091,B5,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/25mg,FALSE,,Male,,Gender,,participants,Number,158,,NA
NCT00923091,B5,Olmesartan/Amlodipine/Hydrochlorothiazide 40mg/10mg/25mg,FALSE,,Female,,Gender,,participants,Number,178,,NA
NCT00923091,B6,Olmesartan/Amlodipine 20mg/5mg,FALSE,,Male,,Gender,,participants,Number,152,,NA
NCT00923091,B6,Olmesartan/Amlodipine 20mg/5mg,FALSE,,Female,,Gender,,participants,Number,185,,NA
NCT00923091,B7,Olmesartan/Amlodipine 40mg/5mg,FALSE,,Male,,Gender,,participants,Number,167,,NA
NCT00923091,B7,Olmesartan/Amlodipine 40mg/5mg,FALSE,,Female,,Gender,,participants,Number,170,,NA
NCT00923091,B8,Olmesartan/Amlodipine 40mg/10mg,FALSE,,Male,,Gender,,participants,Number,144,,NA
NCT00923091,B8,Olmesartan/Amlodipine 40mg/10mg,FALSE,,Female,,Gender,,participants,Number,192,,NA
NCT00923091,B9,Total,FALSE,,Male,,Gender,,participants,Number,1246,,NA
NCT00923091,B9,Total,FALSE,,Female,,Gender,,participants,Number,1443,,NA
NCT00926289,B1,Telmisartan 40/80 mg,FALSE,,,,Age,,Years,Mean,57.6,Standard Deviation,11.9
NCT00926289,B2,Telmisartan 40/80 mg + HCTZ 12.5/25 mg,FALSE,,,,Age,,Years,Mean,56.8,Standard Deviation,11.3
NCT00926289,B3,Total,FALSE,,,,Age,,Years,Mean,57.0,Standard Deviation,11.5
NCT00926289,B1,Telmisartan 40/80 mg,FALSE,,Male,,Gender,,Participants,Number,169,,NA
NCT00926289,B1,Telmisartan 40/80 mg,FALSE,,Female,,Gender,,Participants,Number,125,,NA
NCT00926289,B2,Telmisartan 40/80 mg + HCTZ 12.5/25 mg,FALSE,,Male,,Gender,,Participants,Number,309,,NA
NCT00926289,B2,Telmisartan 40/80 mg + HCTZ 12.5/25 mg,FALSE,,Female,,Gender,,Participants,Number,285,,NA
NCT00926289,B3,Total,FALSE,,Male,,Gender,,Participants,Number,478,,NA
NCT00926289,B3,Total,FALSE,,Female,,Gender,,Participants,Number,410,,NA
NCT00927394,B1,Combination Therapy: Aliskiren + Valsartan,TRUE,Combination Therapy: Aliskiren + Valsartan,,,Age,Demographic measures were based on Safety set.,years,Mean,55.0,Standard Deviation,9.30
NCT00927394,B2,Monotherapy: Valsartan,TRUE,Monotherapy: Valsartan,,,Age,Demographic measures were based on Safety set.,years,Mean,55.2,Standard Deviation,9.60
NCT00927394,B3,Total,FALSE,,,,Age,Demographic measures were based on Safety set.,years,Mean,55.1,Standard Deviation,9.44
NCT00927394,B1,Combination Therapy: Aliskiren + Valsartan,TRUE,Combination Therapy: Aliskiren + Valsartan,Male,,Gender,,participants,Number,341,,NA
NCT00927394,B1,Combination Therapy: Aliskiren + Valsartan,TRUE,Combination Therapy: Aliskiren + Valsartan,Female,,Gender,,participants,Number,233,,NA
NCT00927394,B2,Monotherapy: Valsartan,TRUE,Monotherapy: Valsartan,Male,,Gender,,participants,Number,321,,NA
NCT00927394,B2,Monotherapy: Valsartan,TRUE,Monotherapy: Valsartan,Female,,Gender,,participants,Number,244,,NA
NCT00927394,B3,Total,FALSE,,Male,,Gender,,participants,Number,662,,NA
NCT00927394,B3,Total,FALSE,,Female,,Gender,,participants,Number,477,,NA
NCT00931710,B1,Valsartan/Amlodipine/HCTZ,FALSE,,,,Age,,years,Mean,55.0,Standard Deviation,9.83
NCT00931710,B2,Losartan/HCTZ,TRUE,Losartan/HCTZ,,,Age,,years,Mean,57.1,Standard Deviation,9.69
NCT00931710,B3,Total,FALSE,,,,Age,,years,Mean,56.1,Standard Deviation,9.81
NCT00931710,B1,Valsartan/Amlodipine/HCTZ,FALSE,,Male,,Gender,,participants,Number,139,,NA
NCT00931710,B1,Valsartan/Amlodipine/HCTZ,FALSE,,Female,,Gender,,participants,Number,102,,NA
NCT00931710,B2,Losartan/HCTZ,TRUE,Losartan/HCTZ,Male,,Gender,,participants,Number,136,,NA
NCT00931710,B2,Losartan/HCTZ,TRUE,Losartan/HCTZ,Female,,Gender,,participants,Number,111,,NA
NCT00931710,B3,Total,FALSE,,Male,,Gender,,participants,Number,275,,NA
NCT00931710,B3,Total,FALSE,,Female,,Gender,,participants,Number,213,,NA
NCT00942994,B1,Aliskiren / Amlodipine / HCTZ,FALSE,,,,Age,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,years,Mean,55.7,Standard Deviation,9.79
NCT00942994,B2,Aliskiren / Amlodipine,FALSE,,,,Age,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,years,Mean,54.7,Standard Deviation,10.19
NCT00942994,B3,Total,FALSE,,,,Age,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,years,Mean,55.2,Standard Deviation,10.00
NCT00942994,B1,Aliskiren / Amlodipine / HCTZ,FALSE,,Male,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,95,,NA
NCT00942994,B1,Aliskiren / Amlodipine / HCTZ,FALSE,,Female,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,107,,NA
NCT00942994,B2,Aliskiren / Amlodipine,FALSE,,Male,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,109,,NA
NCT00942994,B2,Aliskiren / Amlodipine,FALSE,,Female,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,100,,NA
NCT00942994,B3,Total,FALSE,,Male,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,204,,NA
NCT00942994,B3,Total,FALSE,,Female,,Gender,Baseline characteristics are given for Safety Set. The Safety Set included all patients who received at least one dose of double-blind trial medication. One patient was excluded from the Safety Set because the patient was withdrawn from the study without receiving any dose of study medication.,participants,Number,207,,NA
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,,,Age,,years,Mean,52.0,Standard Deviation,9.84
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,>=65 years,,Age,,participants,Number,35,,NA
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,Between 18 and 65 years,,Age,,participants,Number,385,,NA
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,<=18 years,,Age,,participants,Number,0,,NA
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,,,Age,,years,Mean,49.9,Standard Deviation,8.67
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,>=65 years,,Age,,participants,Number,1,,NA
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,Between 18 and 65 years,,Age,,participants,Number,51,,NA
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,<=18 years,,Age,,participants,Number,0,,NA
NCT00949884,B3,Losartan,TRUE,Losartan,,,Age,,years,Mean,52.1,Standard Deviation,9.76
NCT00949884,B3,Losartan,TRUE,Losartan,>=65 years,,Age,,participants,Number,46,,NA
NCT00949884,B3,Losartan,TRUE,Losartan,Between 18 and 65 years,,Age,,participants,Number,423,,NA
NCT00949884,B3,Losartan,TRUE,Losartan,<=18 years,,Age,,participants,Number,0,,NA
NCT00949884,B4,Total,FALSE,,,,Age,,years,Mean,51.9,Standard Deviation,9.74
NCT00949884,B4,Total,FALSE,,>=65 years,,Age,,participants,Number,82,,NA
NCT00949884,B4,Total,FALSE,,Between 18 and 65 years,,Age,,participants,Number,859,,NA
NCT00949884,B4,Total,FALSE,,<=18 years,,Age,,participants,Number,0,,NA
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,,,Body Mass Index,,kilogram/meter^2,Mean,32.41,Standard Deviation,6.089
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,,,Body Mass Index,,kilogram/meter^2,Mean,33.62,Standard Deviation,8.103
NCT00949884,B3,Losartan,TRUE,Losartan,,,Body Mass Index,,kilogram/meter^2,Mean,32.28,Standard Deviation,6.619
NCT00949884,B4,Total,FALSE,,,,Body Mass Index,,kilogram/meter^2,Mean,32.41,Standard Deviation,6.480
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,Male,,Gender,,participants,Number,230,,NA
NCT00949884,B1,Olmesartan,TRUE,Olmesartan,Female,,Gender,,participants,Number,190,,NA
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,Male,,Gender,,participants,Number,25,,NA
NCT00949884,B2,Placebo Followed by Olmesartan,FALSE,,Female,,Gender,,participants,Number,27,,NA
NCT00949884,B3,Losartan,TRUE,Losartan,Male,,Gender,,participants,Number,258,,NA
NCT00949884,B3,Losartan,TRUE,Losartan,Female,,Gender,,participants,Number,211,,NA
NCT00949884,B4,Total,FALSE,,Male,,Gender,,participants,Number,513,,NA
NCT00949884,B4,Total,FALSE,,Female,,Gender,,participants,Number,428,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,,,Age,,years,Mean,58.5,Standard Deviation,10.79
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,,,Age,,years,Mean,57.6,Standard Deviation,10.80
NCT00996281,B3,Total,FALSE,,,,Age,,years,Mean,58.1,Standard Deviation,10.80
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,â‰¥75 years,,"Age, Customized",,participants,Number,27,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,65 to 74 years,,"Age, Customized",,participants,Number,94,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,45 to 64 years,,"Age, Customized",,participants,Number,251,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,<45 years,,"Age, Customized",,participants,Number,46,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,â‰¥75 years,,"Age, Customized",,participants,Number,19,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,65 to 74 years,,"Age, Customized",,participants,Number,93,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,259,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,<45 years,,"Age, Customized",,participants,Number,48,,NA
NCT00996281,B3,Total,FALSE,,â‰¥75 years,,"Age, Customized",,participants,Number,46,,NA
NCT00996281,B3,Total,FALSE,,65 to 74 years,,"Age, Customized",,participants,Number,187,,NA
NCT00996281,B3,Total,FALSE,,45 to 64 years,,"Age, Customized",,participants,Number,510,,NA
NCT00996281,B3,Total,FALSE,,<45 years,,"Age, Customized",,participants,Number,94,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,,,Body Mass Index (BMI),,kg/m^2,Mean,31.4,Standard Deviation,6.21
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,,,Body Mass Index (BMI),,kg/m^2,Mean,31.9,Standard Deviation,6.63
NCT00996281,B3,Total,FALSE,,,,Body Mass Index (BMI),,kg/m^2,Mean,31.7,Standard Deviation,6.42
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,Male,,Gender,,participants,Number,226,,NA
NCT00996281,B1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,Female,,Gender,,participants,Number,192,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,Male,,Gender,,participants,Number,246,,NA
NCT00996281,B2,Olmesartan Medoxomil and Hydrochlorothiazide,FALSE,,Female,,Gender,,participants,Number,173,,NA
NCT00996281,B3,Total,FALSE,,Male,,Gender,,participants,Number,472,,NA
NCT00996281,B3,Total,FALSE,,Female,,Gender,,participants,Number,365,,NA
NCT01001572,B1,Valsartan/Amlodipine 160/5 mg,FALSE,,,,Age,Baseline Measures were based on the Full Analysis Set that excludes 3 participants for having no post-baseline efficacy assessment.,years,Mean,52.9,Standard Deviation,9.47
NCT01001572,B2,Valsartan 160 mg,TRUE,Valsartan 160 mg,,,Age,Baseline Measures were based on the Full Analysis Set that excludes 3 participants for having no post-baseline efficacy assessment.,years,Mean,53.1,Standard Deviation,9.41
NCT01001572,B3,Total,FALSE,,,,Age,Baseline Measures were based on the Full Analysis Set that excludes 3 participants for having no post-baseline efficacy assessment.,years,Mean,53.0,Standard Deviation,9.43
NCT01001572,B1,Valsartan/Amlodipine 160/5 mg,FALSE,,Male,,Gender,,participants,Number,187,,NA
NCT01001572,B1,Valsartan/Amlodipine 160/5 mg,FALSE,,Female,,Gender,,participants,Number,141,,NA
NCT01001572,B2,Valsartan 160 mg,TRUE,Valsartan 160 mg,Male,,Gender,,participants,Number,173,,NA
NCT01001572,B2,Valsartan 160 mg,TRUE,Valsartan 160 mg,Female,,Gender,,participants,Number,150,,NA
NCT01001572,B3,Total,FALSE,,Male,,Gender,,participants,Number,360,,NA
NCT01001572,B3,Total,FALSE,,Female,,Gender,,participants,Number,291,,NA
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,,,Age,,years,Mean,56.4,Standard Deviation,10.49
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,,,Age,,years,Mean,56.7,Standard Deviation,10.07
NCT01033071,B3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,,,Age,,years,Mean,56.7,Standard Deviation,10.86
NCT01033071,B4,Total,FALSE,,,,Age,,years,Mean,56.6,Standard Deviation,10.47
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,â‰¥65 years,,"Age, Customized",,participants,Number,74,,NA
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,Between 45 to 64 years,,"Age, Customized",,participants,Number,235,,NA
NCT01033071,B1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,<45 years,,"Age, Customized",,participants,Number,46,,NA
NCT01033071,B2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,â‰¥65 years,,"Age, Customized",,participants,Number,78,,NA
