nct_id,ctgov_group_code,arm_name_ae,same_name_as_baseline,name_baseline,adverse_event_term,frequency_threshold,default_vocab,subjects_affected,subjects_at_risk,description
NCT00931710,E1,Valsartan / Amlodipine / HCTZ,FALSE,,"Total, serious adverse events",0,MedDRA,1,241,Valsartan / amlodipine / HCTZ
NCT00931710,E1,Valsartan / Amlodipine / HCTZ,FALSE,,"Total, other adverse events",5,MedDRA,13,241,Valsartan / amlodipine / HCTZ
NCT00931710,E2,Losartan / HCTZ,FALSE,,"Total, serious adverse events",0,MedDRA,2,247,Losartan / HCTZ
NCT00931710,E2,Losartan / HCTZ,FALSE,,"Total, other adverse events",5,MedDRA,8,247,Losartan / HCTZ
NCT00942994,E1,Aliskiren / Amlodipine / HCTZ,TRUE,Aliskiren / Amlodipine / HCTZ,"Total, serious adverse events",0,MedDRA,0,202,"At week 0 patients were randomized to aliskiren/amlodipine 150/5 mg. At week 1, patients were force titrated to aliskiren/amlodipine/HCTZ 150/5/12.5 mg. At week 2, patients were force titrated to aliskiren/amlodipine/HCTZ 300/5/25 mg. At week 4, patients were force titrated to aliskiren/amlodipine/HCTZ 300/10/25 mg."
NCT00942994,E1,Aliskiren / Amlodipine / HCTZ,TRUE,Aliskiren / Amlodipine / HCTZ,"Total, other adverse events",5,MedDRA,22,202,"At week 0 patients were randomized to aliskiren/amlodipine 150/5 mg. At week 1, patients were force titrated to aliskiren/amlodipine/HCTZ 150/5/12.5 mg. At week 2, patients were force titrated to aliskiren/amlodipine/HCTZ 300/5/25 mg. At week 4, patients were force titrated to aliskiren/amlodipine/HCTZ 300/10/25 mg."
NCT00942994,E2,Aliskiren / Amlodipine,TRUE,Aliskiren / Amlodipine,"Total, serious adverse events",0,MedDRA,3,209,"At week 0 patients were randomized to amlodipine 5 mg. At week 1, patients were force titrated to aliskiren/amlodipine 150/5 mg. At week 2, patients were force titrated to aliskiren/amlodipine 300/5 mg. At week 4, patients were force titrated to aliskiren/amlodipine 300/10 mg."
NCT00942994,E2,Aliskiren / Amlodipine,TRUE,Aliskiren / Amlodipine,"Total, other adverse events",5,MedDRA,18,209,"At week 0 patients were randomized to amlodipine 5 mg. At week 1, patients were force titrated to aliskiren/amlodipine 150/5 mg. At week 2, patients were force titrated to aliskiren/amlodipine 300/5 mg. At week 4, patients were force titrated to aliskiren/amlodipine 300/10 mg."
NCT00949884,E1,Olmesartan,TRUE,Olmesartan,"Total, serious adverse events",0,MedDRA 12.1,0,420,Olmesartan 20 mg once daily for four weeks followed by 40mg one daily for four weeks.
NCT00949884,E1,Olmesartan,TRUE,Olmesartan,"Total, other adverse events",0,MedDRA 12.1,133,420,Olmesartan 20 mg once daily for four weeks followed by 40mg one daily for four weeks.
NCT00949884,E2,Placebo Followed by Olmesartan,TRUE,Placebo Followed by Olmesartan,"Total, serious adverse events",0,MedDRA 12.1,0,52,"Placebo capsule of olmesartan once daily for 2 weeks, followed by olmesartan 20 mg once daily for two weeks, followed by olmesartan 40 mg for 4 weeks"
NCT00949884,E2,Placebo Followed by Olmesartan,TRUE,Placebo Followed by Olmesartan,"Total, other adverse events",0,MedDRA 12.1,21,52,"Placebo capsule of olmesartan once daily for 2 weeks, followed by olmesartan 20 mg once daily for two weeks, followed by olmesartan 40 mg for 4 weeks"
NCT00949884,E3,Losartan,TRUE,Losartan,"Total, serious adverse events",0,MedDRA 12.1,4,469,"Losartan 50 mg once daily for four weeks, followed by losartan 100 mg once daily for four weeks"
NCT00949884,E3,Losartan,TRUE,Losartan,"Total, other adverse events",0,MedDRA 12.1,148,469,"Losartan 50 mg once daily for four weeks, followed by losartan 100 mg once daily for four weeks"
NCT00996281,E1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,"Total, serious adverse events",0,MedDRA (14.0),24,418,"Azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of azilsartan medoxomil 80 mg and chlorthalidone 25 mg. Additional antihypertensive agents could be added as needed to achieve blood pressure control."
NCT00996281,E1,Azilsartan Medoxomil and Chlorthalidone,TRUE,Azilsartan Medoxomil and Chlorthalidone,"Total, other adverse events",5,MedDRA (14.0),217,418,"Azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of azilsartan medoxomil 80 mg and chlorthalidone 25 mg. Additional antihypertensive agents could be added as needed to achieve blood pressure control."
NCT00996281,E2,Olmesartan Medoxomil and Hydrochlorothiazide,TRUE,Olmesartan Medoxomil and Hydrochlorothiazide,"Total, serious adverse events",0,MedDRA (14.0),26,419,"Participants in the United States: Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of Olmesartan medoxomil 40 mg and hydrochlorothiazide 25 mg. Participants in Europe: Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of Olmesartan medoxomil 20 mg and hydrochlorothiazide 25 mg. Additional antihypertensive agents could be added as needed to achieve blood pressure control."
NCT00996281,E2,Olmesartan Medoxomil and Hydrochlorothiazide,TRUE,Olmesartan Medoxomil and Hydrochlorothiazide,"Total, other adverse events",5,MedDRA (14.0),183,419,"Participants in the United States: Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of Olmesartan medoxomil 40 mg and hydrochlorothiazide 25 mg. Participants in Europe: Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablet, orally, once daily for up to 52 weeks. For participants who did not achieve target blood pressure by Week 4, titration to a maximum dose of Olmesartan medoxomil 20 mg and hydrochlorothiazide 25 mg. Additional antihypertensive agents could be added as needed to achieve blood pressure control."
NCT01001572,E1,Valsartan/Amlodipine 160/5 mg,TRUE,Valsartan/Amlodipine 160/5 mg,"Total, serious adverse events",0,MedDRA,0,329,One film-coated tablet Valsartan/amlodipine 160/5 mg and 1 capsule Placebo to Valsartan taken orally once daily at approximately 9:00 AM for 8 weeks.
NCT01001572,E1,Valsartan/Amlodipine 160/5 mg,TRUE,Valsartan/Amlodipine 160/5 mg,"Total, other adverse events",5,,0,329,One film-coated tablet Valsartan/amlodipine 160/5 mg and 1 capsule Placebo to Valsartan taken orally once daily at approximately 9:00 AM for 8 weeks.
NCT01001572,E2,Valsartan 160 mg,TRUE,Valsartan 160 mg,"Total, serious adverse events",0,MedDRA,1,325,One capsule Valsartan 160 mg and 1 tablet placebo to Valsartan/Amlodipine taken orally once daily at approximately 9:00 AM for 8 weeks
NCT01001572,E2,Valsartan 160 mg,TRUE,Valsartan 160 mg,"Total, other adverse events",5,,0,325,One capsule Valsartan 160 mg and 1 tablet placebo to Valsartan/Amlodipine taken orally once daily at approximately 9:00 AM for 8 weeks
NCT01033071,E1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,"Total, serious adverse events",0,MedDRA 13.0,1,355,"Azilsartan medoxomil 20 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily and olmesartan and hydrochlorothiazide placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to azilsartan medoxomil 40 mg and chlorthalidone 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01033071,E1,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 20-40mg/Chlorthalidone 12.5-25mg QD,"Total, other adverse events",5,MedDRA 13.0,141,355,"Azilsartan medoxomil 20 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily and olmesartan and hydrochlorothiazide placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to azilsartan medoxomil 40 mg and chlorthalidone 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01033071,E2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,"Total, serious adverse events",0,MedDRA 13.0,10,352,"Azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily and olmesartan and hydrochlorothiazide placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to azilsartan medoxomil 80 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to azilsartan medoxomil 80 mg and chlorthalidone 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01033071,E2,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,TRUE,Azilsartan Medoxomil 40-80mg/Chlorthalidone 12.5-25mg QD,"Total, other adverse events",5,MedDRA 13.0,144,352,"Azilsartan medoxomil 40 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily and olmesartan and hydrochlorothiazide placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to azilsartan medoxomil 80 mg and chlorthalidone 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to azilsartan medoxomil 80 mg and chlorthalidone 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01033071,E3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,"Total, serious adverse events",0,MedDRA 13.0,8,364,"Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablets, orally, once daily and azilsartan medoxomil and chlorthalidone placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to olmesartan medoxomil 40 mg and hydrochlorothiazide 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to olmesartan medoxomil 40 mg and hydrochlorothiazide 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01033071,E3,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,TRUE,Olmesartan Medoxomil 20-40mg/Hydrochlorothiazide 12.5-25mg QD,"Total, other adverse events",5,MedDRA 13.0,94,364,"Olmesartan medoxomil 20 mg and hydrochlorothiazide 12.5 mg combination tablets, orally, once daily and azilsartan medoxomil and chlorthalidone placebo-matching tablets, orally, once daily for up to 4 weeks.
Participants will be force titrated at Week 4 to olmesartan medoxomil 40 mg and hydrochlorothiazide 12.5 mg combination tablets, orally, once daily for the next 4 weeks.
Participants will then be force titrated at Week 8 to olmesartan medoxomil 40 mg and hydrochlorothiazide 25 mg combination tablets, orally, once daily for the next 4 weeks."
NCT01042392,E1,Ramipril (Period II and III),FALSE,,"Total, serious adverse events",0,MedDRA,3,257,"In period I (washout and single-blind): from visit 1 to visit 2, 2 weeks placebo run-in.
In period II (double-blind treatment, randomized): Ramipril 5 mg for 4 weeks (visit 2 - visit 3). At visit 3, medications had to be titrated to Ramipril 10 mg only if BP remained â‰¥ 140/90 mmHg. Double blind treatment had to be continued for another 4-week period until visit 4.
In period III (double-blind withdrawal): At visit 4, patients received the active treatment for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E1,Ramipril (Period II and III),FALSE,,"Total, other adverse events",5,,0,257,"In period I (washout and single-blind): from visit 1 to visit 2, 2 weeks placebo run-in.
In period II (double-blind treatment, randomized): Ramipril 5 mg for 4 weeks (visit 2 - visit 3). At visit 3, medications had to be titrated to Ramipril 10 mg only if BP remained â‰¥ 140/90 mmHg. Double blind treatment had to be continued for another 4-week period until visit 4.
In period III (double-blind withdrawal): At visit 4, patients received the active treatment for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E2,Placebo to Ramipril (Period III),FALSE,,"Total, serious adverse events",0,MedDRA,0,118,"In period III (double-blind withdrawal): At visit 4, part of the patients from Ramipril arm received placebo to Ramipril for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E2,Placebo to Ramipril (Period III),FALSE,,"Total, other adverse events",5,,0,118,"In period III (double-blind withdrawal): At visit 4, part of the patients from Ramipril arm received placebo to Ramipril for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E3,Aliskiren (Period II and III),FALSE,,"Total, serious adverse events",0,MedDRA,1,248,"In period I (washout and single-blind): from visit 1 to visit 2, 2 weeks placebo run-in.
In period II (double-blind treatment, randomized): Aliskiren 150 mg for 4 weeks (visit 2 - visit 3). At visit 3, medications had to be titrated to aliskiren 300 mg only if BP remained â‰¥ 140/90 mmHg. Double blind treatment had to be continued for another 4-week period until visit 4.
In period III (double-blind withdrawal): At visit 4, part of patients received the active treatment for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E3,Aliskiren (Period II and III),FALSE,,"Total, other adverse events",5,,0,248,"In period I (washout and single-blind): from visit 1 to visit 2, 2 weeks placebo run-in.
In period II (double-blind treatment, randomized): Aliskiren 150 mg for 4 weeks (visit 2 - visit 3). At visit 3, medications had to be titrated to aliskiren 300 mg only if BP remained â‰¥ 140/90 mmHg. Double blind treatment had to be continued for another 4-week period until visit 4.
In period III (double-blind withdrawal): At visit 4, part of patients received the active treatment for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E4,Placebo to Aliskiren (Period III),FALSE,,"Total, serious adverse events",0,MedDRA,0,122,"In period III (double-blind withdrawal): At visit 4, part of patients from Aliskiren arm received placebo for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01042392,E4,Placebo to Aliskiren (Period III),FALSE,,"Total, other adverse events",5,,0,122,"In period III (double-blind withdrawal): At visit 4, part of patients from Aliskiren arm received placebo for 1 day. The study ended at visit 5 (48 hours later than visit 4)."
NCT01167153,E1,Valsartan/Amlodipine,TRUE,Valsartan/Amlodipine,"Total, serious adverse events",0,MedDRA 10.0,0,282,"Valsartan/amlodipine 80/5 mg, one tablet once daily at 8:00 a.m. everyday for 12 weeks."
NCT01167153,E1,Valsartan/Amlodipine,TRUE,Valsartan/Amlodipine,"Total, other adverse events",5,MedDRA 10.0,14,282,"Valsartan/amlodipine 80/5 mg, one tablet once daily at 8:00 a.m. everyday for 12 weeks."
NCT01167153,E2,Nifedipine,TRUE,Nifedipine,"Total, serious adverse events",0,MedDRA 10.0,1,282,"Nifedipine GITS (Gastro-Intestinal Therapeutic System ) 30 mg, one tablet once daily at 8:00 a.m. everyday for 12 weeks."
NCT01167153,E2,Nifedipine,TRUE,Nifedipine,"Total, other adverse events",5,MedDRA 10.0,32,282,"Nifedipine GITS (Gastro-Intestinal Therapeutic System ) 30 mg, one tablet once daily at 8:00 a.m. everyday for 12 weeks."
NCT01237223,E1,Placebo (Double Blind),FALSE,,"Total, serious adverse events",0,MedDRA,0,153,"In order to adequately blind the study,patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study. In double blind treatment period (8 weeks), patients were received matching placebo of aliskiren/amlodipine 150/5 mg tablet, aliskiren/amlodipine 150/2.5 mg tablet, aliskiren 150 mg tablet and two amlodipine 2.5 mg capsules once daily."
NCT01237223,E1,Placebo (Double Blind),FALSE,,"Total, other adverse events",5,MedDRA,21,153,"In order to adequately blind the study,patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study. In double blind treatment period (8 weeks), patients were received matching placebo of aliskiren/amlodipine 150/5 mg tablet, aliskiren/amlodipine 150/2.5 mg tablet, aliskiren 150 mg tablet and two amlodipine 2.5 mg capsules once daily."
NCT01237223,E2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,"Total, serious adverse events",0,MedDRA,0,157,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received Aliskiren 150 mg tablet once daily (o.d)+ placebo of two amlodipine 2.5 mg capsule o.d., aliskiren/amlodipine 150/5 mg tablet o.d , aliskiren/amlodipine 150/2.5 mg tablet o.d for 8 weeks of double blind period."
NCT01237223,E2,Aliskiren 150 mg,TRUE,Aliskiren 150 mg,"Total, other adverse events",5,MedDRA,21,157,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received Aliskiren 150 mg tablet once daily (o.d)+ placebo of two amlodipine 2.5 mg capsule o.d., aliskiren/amlodipine 150/5 mg tablet o.d , aliskiren/amlodipine 150/2.5 mg tablet o.d for 8 weeks of double blind period."
NCT01237223,E3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,"Total, serious adverse events",0,MedDRA,2,158,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received Amlodipine 2.5 mg capsule once daily (o.d)+ placebo of amlodipine 2.5 mg capsule o.d., Aliskiren 150 mg o.d., aliskiren/amlodipine 150/5 mg tablet o.d , aliskiren/amlodipine 150/2.5 mg tablet o.d for 8 weeks of double blind period."
NCT01237223,E3,Amlodipine 2.5 mg,TRUE,Amlodipine 2.5 mg,"Total, other adverse events",5,MedDRA,17,158,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received Amlodipine 2.5 mg capsule once daily (o.d)+ placebo of amlodipine 2.5 mg capsule o.d., Aliskiren 150 mg o.d., aliskiren/amlodipine 150/5 mg tablet o.d , aliskiren/amlodipine 150/2.5 mg tablet o.d for 8 weeks of double blind period."
NCT01237223,E4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,"Total, serious adverse events",0,MedDRA,1,158,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received amlodipine 5 mg (two amlodipine 2.5 mg capsules o.d.)+ placebo of aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/5 mg tablet o.d. , aliskiren/amlodipine 150/2.5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E4,Amlodipine 5 mg,TRUE,Amlodipine 5 mg,"Total, other adverse events",5,MedDRA,21,158,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received amlodipine 5 mg (two amlodipine 2.5 mg capsules o.d.)+ placebo of aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/5 mg tablet o.d. , aliskiren/amlodipine 150/2.5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E5,Aliskiren/Amlodipine 150/2.5 mg,TRUE,Aliskiren/Amlodipine 150/2.5 mg,"Total, serious adverse events",0,MedDRA,0,159,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received aliskiren/amlodipine 150/2.5 mg tablet o.d. + placebo of two amlodipine 2.5 mg capsules o.d., aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E5,Aliskiren/Amlodipine 150/2.5 mg,TRUE,Aliskiren/Amlodipine 150/2.5 mg,"Total, other adverse events",5,MedDRA,17,159,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received aliskiren/amlodipine 150/2.5 mg tablet o.d. + placebo of two amlodipine 2.5 mg capsules o.d., aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E6,Aliskiren/Amlodipine 150/5 mg,TRUE,Aliskiren/Amlodipine 150/5 mg,"Total, serious adverse events",0,MedDRA,1,159,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received aliskiren/amlodipine 150/5 mg tablet o.d. + placebo of two amlodipine 2.5 mg capsules o.d., aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/2.5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E6,Aliskiren/Amlodipine 150/5 mg,TRUE,Aliskiren/Amlodipine 150/5 mg,"Total, other adverse events",5,MedDRA,19,159,"In order to adequately blind the study, patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study.
Patients received aliskiren/amlodipine 150/5 mg tablet o.d. + placebo of two amlodipine 2.5 mg capsules o.d., aliskiren 150 mg tablet o.d., aliskiren/amlodipine 150/2.5 mg tablet o.d. for 8 weeks of double blind period."
NCT01237223,E7,Placebo (Single-Blind run-in Period),FALSE,,"Total, serious adverse events",0,MedDRA,4,1342,"In order to adequately blind the study,patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study. In single blind run-in period (4 weeks), patients were received matching placebo of aliskiren/amlodipine 150/5 mg tablet, aliskiren/amlodipine 150/2.5 mg tablet, aliskiren 150 mg tablet and two amlodipine 2.5 mg capsules once daily."
NCT01237223,E7,Placebo (Single-Blind run-in Period),FALSE,,"Total, other adverse events",5,MedDRA,136,1342,"In order to adequately blind the study,patients were required to take a total of 3 tablets and 2 capsules of study medication throughout the study. In single blind run-in period (4 weeks), patients were received matching placebo of aliskiren/amlodipine 150/5 mg tablet, aliskiren/amlodipine 150/2.5 mg tablet, aliskiren 150 mg tablet and two amlodipine 2.5 mg capsules once daily."
NCT01368536,E1,Valturna,TRUE,Valturna,"Total, serious adverse events",0,,0,138,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule placebo for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule placebo for 4 weeks."
NCT01368536,E1,Valturna,TRUE,Valturna,"Total, other adverse events",5,MedDRA,23,138,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule placebo for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule placebo for 4 weeks."
NCT01368536,E2,Valturna + Amlodipine,TRUE,Valturna + Amlodipine,"Total, serious adverse events",0,,0,137,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule 5 mg amlodipine for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule 10 mg amlodipine for 4 weeks."
NCT01368536,E2,Valturna + Amlodipine,TRUE,Valturna + Amlodipine,"Total, other adverse events",5,MedDRA,16,137,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule 5 mg amlodipine for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule 10 mg amlodipine for 4 weeks."
NCT01368536,E3,Valturna + Chlorthalidone,TRUE,Valturna + Chlorthalidone,"Total, serious adverse events",0,,0,142,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule 15 mg chlorthalidone for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule 25 mg chlorthalidonefor 4 weeks."
NCT01368536,E3,Valturna + Chlorthalidone,TRUE,Valturna + Chlorthalidone,"Total, other adverse events",5,MedDRA,23,142,"At double-blind randomization, all patients received 1 tablet Valturna 150/160 mg + 1 tablet Placebo Valturna+ 1 capsule placebo for 2 weeks. From Week 2, patients received 1 tablet Valturna 150/160 mg, + 1 tablet Valturna 150/160 mg + 1 capsule 15 mg chlorthalidone for 6 weeks. From Week 8, patients received 1 tablet Valturna 150/160 mg + 1 tablet Valturna 150/160 mg + 1 capsule 25 mg chlorthalidonefor 4 weeks."
NCT01599104,E1,LCZ696 200 mg,TRUE,LCZ696 200 mg,"Total, other adverse events",2,MedDRA,48,387,LCZ696 200 mg tablet and a placebo tablet once daily for eight weeks
NCT01599104,E1,LCZ696 200 mg,TRUE,LCZ696 200 mg,"Total, serious adverse events",0,MedDRA,1,387,LCZ696 200 mg tablet and a placebo tablet once daily for eight weeks
NCT01599104,E2,LCZ696 400 mg,TRUE,LCZ696 400 mg,"Total, other adverse events",2,MedDRA,47,385,"LCZ696 200 mg tablet and a placebo tablet once daily for one week, then up-titrated to 400 mg once daily for the remaining 7 weeks"
NCT01599104,E2,LCZ696 400 mg,TRUE,LCZ696 400 mg,"Total, serious adverse events",0,MedDRA,1,385,"LCZ696 200 mg tablet and a placebo tablet once daily for one week, then up-titrated to 400 mg once daily for the remaining 7 weeks"
NCT01599104,E3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,"Total, other adverse events",2,MedDRA,46,389,Olmesartan 20 mg tablet and a placebo tablet once daily for 8 weeks
NCT01599104,E3,Olmesartan 20 mg,TRUE,Olmesartan 20 mg,"Total, serious adverse events",0,MedDRA,7,389,Olmesartan 20 mg tablet and a placebo tablet once daily for 8 weeks
NCT01615198,E1,LCZ696,TRUE,LCZ696,"Total, serious adverse events",0,16.0,7,296,"Participants were treated with one LCZ696 100 mg tablet and one placebo of LCZ696 every day (qd) for 4 weeks along with placebo of Olmesartan 10 mg capsule qd. Participants were then up-titrated to LCZ 200 mg tablet and one placebo of LCZ696 qd for 6 weeks along with placebo of Olmesartan 20 mg capsule qd. Participants, who did not achieve their goal BP, were uptitrated to 2 LCZ696 200 mg tablets (LCZ696 400 mg) qd for 4 weeks along with placebo of Olmesartan 40 mg capsule qd."
NCT01615198,E1,LCZ696,TRUE,LCZ696,"Total, other adverse events",2,16.0,49,296,"Participants were treated with one LCZ696 100 mg tablet and one placebo of LCZ696 every day (qd) for 4 weeks along with placebo of Olmesartan 10 mg capsule qd. Participants were then up-titrated to LCZ 200 mg tablet and one placebo of LCZ696 qd for 6 weeks along with placebo of Olmesartan 20 mg capsule qd. Participants, who did not achieve their goal BP, were uptitrated to 2 LCZ696 200 mg tablets (LCZ696 400 mg) qd for 4 weeks along with placebo of Olmesartan 40 mg capsule qd."
NCT01615198,E2,Olmesartan,TRUE,Olmesartan,"Total, serious adverse events",0,16.0,2,292,"Participants were treated with olmesartan 10 mg qd for 4 weeks along with 2 placebo of LCZ696 tablets qd. Participants were then uptitrated to olmesartan 20 mg qd for 6 weeks along with 2 placebo of LCZ696 tablets qd. Participants, who did not achieve their goal BP, were uptitrated to olmesartan 40 mg qd for the remaining 4 weeks and 2 placebo LCZ696 tablets qd."
NCT01615198,E2,Olmesartan,TRUE,Olmesartan,"Total, other adverse events",2,16.0,44,292,"Participants were treated with olmesartan 10 mg qd for 4 weeks along with 2 placebo of LCZ696 tablets qd. Participants were then uptitrated to olmesartan 20 mg qd for 6 weeks along with 2 placebo of LCZ696 tablets qd. Participants, who did not achieve their goal BP, were uptitrated to olmesartan 40 mg qd for the remaining 4 weeks and 2 placebo LCZ696 tablets qd."
